expected_run_id,source,stage,experiment_family,model_id,configuration_identity,panel_identity,job_id_if_known,result_directory,raw_artifacts,summary_artifacts,logs,config,confidence,registry_experiment_id,mapping_status
results_stage12_llama_head2_combos_subset_2_10_patching_summary,summary_or_raw_artifact,stage12,subset_2_10,llama,patching_summary,unresolved,,results/stage12/llama_head2_combos/subset_2_10,,results/stage12/llama_head2_combos/subset_2_10/patching_summary.json,,,medium,,unmatched
results_stage12_llama_head2_combos_subset_2_10_run_causal_patching_events,summary_or_raw_artifact,stage12,subset_2_10,llama,run_causal_patching_events,unresolved,,results/stage12/llama_head2_combos/subset_2_10,results/stage12/llama_head2_combos/subset_2_10/run_causal_patching_events.jsonl,,results/stage12/llama_head2_combos/subset_2_10/run_causal_patching_events.jsonl,,medium,,unmatched
results_stage12_llama_head2_combos_subset_2_10_23_patching_results,summary_or_raw_artifact,stage12,subset_2_10_23,llama,patching_results,unresolved,,results/stage12/llama_head2_combos/subset_2_10_23,results/stage12/llama_head2_combos/subset_2_10_23/patching_results.csv,,,,medium,,unmatched
results_stage12_llama_head2_combos_subset_2_10_23_patching_summary,summary_or_raw_artifact,stage12,subset_2_10_23,llama,patching_summary,unresolved,,results/stage12/llama_head2_combos/subset_2_10_23,,results/stage12/llama_head2_combos/subset_2_10_23/patching_summary.json,,,medium,,unmatched
results_stage12_llama_head2_combos_subset_2_10_23_run_causal_patching_events,summary_or_raw_artifact,stage12,subset_2_10_23,llama,run_causal_patching_events,unresolved,,results/stage12/llama_head2_combos/subset_2_10_23,results/stage12/llama_head2_combos/subset_2_10_23/run_causal_patching_events.jsonl,,results/stage12/llama_head2_combos/subset_2_10_23/run_causal_patching_events.jsonl,,medium,,unmatched
results_stage12_llama_head2_combos_subset_2_10_23_9_patching_results,summary_or_raw_artifact,stage12,subset_2_10_23_9,llama,patching_results,unresolved,,results/stage12/llama_head2_combos/subset_2_10_23_9,results/stage12/llama_head2_combos/subset_2_10_23_9/patching_results.csv,,,,medium,,unmatched
results_stage12_llama_head2_combos_subset_2_10_23_9_patching_summary,summary_or_raw_artifact,stage12,subset_2_10_23_9,llama,patching_summary,unresolved,,results/stage12/llama_head2_combos/subset_2_10_23_9,,results/stage12/llama_head2_combos/subset_2_10_23_9/patching_summary.json,,,medium,,unmatched
results_stage12_llama_head2_combos_subset_2_10_23_9_run_causal_patching_events,summary_or_raw_artifact,stage12,subset_2_10_23_9,llama,run_causal_patching_events,unresolved,,results/stage12/llama_head2_combos/subset_2_10_23_9,results/stage12/llama_head2_combos/subset_2_10_23_9/run_causal_patching_events.jsonl,,results/stage12/llama_head2_combos/subset_2_10_23_9/run_causal_patching_events.jsonl,,medium,,unmatched
results_stage12_llama_head2_combos_subset_2_23_patching_results,summary_or_raw_artifact,stage12,subset_2_23,llama,patching_results,unresolved,,results/stage12/llama_head2_combos/subset_2_23,results/stage12/llama_head2_combos/subset_2_23/patching_results.csv,,,,medium,,unmatched
results_stage12_llama_head2_combos_subset_2_23_patching_summary,summary_or_raw_artifact,stage12,subset_2_23,llama,patching_summary,unresolved,,results/stage12/llama_head2_combos/subset_2_23,,results/stage12/llama_head2_combos/subset_2_23/patching_summary.json,,,medium,,unmatched
results_stage12_llama_head2_combos_subset_2_23_run_causal_patching_events,summary_or_raw_artifact,stage12,subset_2_23,llama,run_causal_patching_events,unresolved,,results/stage12/llama_head2_combos/subset_2_23,results/stage12/llama_head2_combos/subset_2_23/run_causal_patching_events.jsonl,,results/stage12/llama_head2_combos/subset_2_23/run_causal_patching_events.jsonl,,medium,,unmatched
results_stage12_qwen_3b_behavioural_run_behavioural_events,summary_or_raw_artifact,stage12,behavioural,qwen,run_behavioural_events,unresolved,,results/stage12/qwen_3b/behavioural,results/stage12/qwen_3b/behavioural/run_behavioural_events.jsonl,,results/stage12/qwen_3b/behavioural/run_behavioural_events.jsonl,,medium,,unmatched
results_stage12_science_cross_cue_layer_sweep_cross_cue_transfer_summary,summary_or_raw_artifact,stage12,cross_cue_layer_sweep,unresolved,cross_cue_transfer_summary,unresolved,,results/stage12/science/cross_cue_layer_sweep,,results/stage12/science/cross_cue_layer_sweep/cross_cue_transfer_summary.json,,,medium,,unmatched
results_stage12_science_donor_renamed_same_answer_run_causal_patching_events,summary_or_raw_artifact,stage12,same_answer,unresolved,run_causal_patching_events,unresolved,,results/stage12/science/donor_renamed/same_answer,results/stage12/science/donor_renamed/same_answer/run_causal_patching_events.jsonl,,results/stage12/science/donor_renamed/same_answer/run_causal_patching_events.jsonl,,medium,,unmatched
results_stage12_science_donor_renamed_same_answer_same_answer_donor_results,summary_or_raw_artifact,stage12,same_answer,unresolved,same_answer_donor_results,unresolved,,results/stage12/science/donor_renamed/same_answer,results/stage12/science/donor_renamed/same_answer/same_answer_donor_results.csv,,,,medium,,unmatched
results_stage12_science_donor_renamed_same_answer_same_answer_donor_summary,summary_or_raw_artifact,stage12,same_answer,unresolved,same_answer_donor_summary,unresolved,,results/stage12/science/donor_renamed/same_answer,,results/stage12/science/donor_renamed/same_answer/same_answer_donor_summary.json,,,medium,,unmatched
results_stage12_science_donor_renamed_same_answer_same_answer_donor_summary_v4_correction,summary_or_raw_artifact,stage12,same_answer,unresolved,same_answer_donor_summary_v4_correction,unresolved,,results/stage12/science/donor_renamed/same_answer,,results/stage12/science/donor_renamed/same_answer/same_answer_donor_summary_v4_correction.json,,,medium,,unmatched
results_stage12_science_donor_renamed_stable_run_causal_patching_events,summary_or_raw_artifact,stage12,stable,unresolved,run_causal_patching_events,unresolved,,results/stage12/science/donor_renamed/stable,results/stage12/science/donor_renamed/stable/run_causal_patching_events.jsonl,,results/stage12/science/donor_renamed/stable/run_causal_patching_events.jsonl,,medium,,unmatched
results_stage12_science_donor_renamed_stable_stable_donor_results,summary_or_raw_artifact,stage12,stable,unresolved,stable_donor_results,unresolved,,results/stage12/science/donor_renamed/stable,results/stage12/science/donor_renamed/stable/stable_donor_results.csv,,,,medium,,unmatched
results_stage12_science_donor_renamed_stable_stable_donor_summary,summary_or_raw_artifact,stage12,stable,unresolved,stable_donor_summary,unresolved,,results/stage12/science/donor_renamed/stable,,results/stage12/science/donor_renamed/stable/stable_donor_summary.json,,,medium,,unmatched
results_stage12_science_donor_renamed_stable_stable_donor_summary_v4_correction,summary_or_raw_artifact,stage12,stable,unresolved,stable_donor_summary_v4_correction,unresolved,,results/stage12/science/donor_renamed/stable,,results/stage12/science/donor_renamed/stable/stable_donor_summary_v4_correction.json,,,medium,,unmatched
results_stage12_science_donor_specificity_donor_specificity_summary,summary_or_raw_artifact,stage12,donor_specificity,unresolved,donor_specificity_summary,unresolved,,results/stage12/science/donor_specificity,,results/stage12/science/donor_specificity/donor_specificity_summary.json,,,medium,,unmatched
results_stage12_science_donor_specificity_donor_specificity_summary_v4_correction,summary_or_raw_artifact,stage12,donor_specificity,unresolved,donor_specificity_summary_v4_correction,unresolved,,results/stage12/science/donor_specificity,,results/stage12/science/donor_specificity/donor_specificity_summary_v4_correction.json,,,medium,,unmatched
results_stage12_science_h11_h15_gating_gating_test_summary,summary_or_raw_artifact,stage12,h11_h15_gating,unresolved,gating_test_summary,unresolved,,results/stage12/science/h11_h15_gating,,results/stage12/science/h11_h15_gating/gating_test_summary.json,,,medium,,unmatched
results_stage12_science_h11_h15_gating_run_causal_patching_events,summary_or_raw_artifact,stage12,h11_h15_gating,unresolved,run_causal_patching_events,unresolved,,results/stage12/science/h11_h15_gating,results/stage12/science/h11_h15_gating/run_causal_patching_events.jsonl,,results/stage12/science/h11_h15_gating/run_causal_patching_events.jsonl,,medium,,unmatched
results_stage12_science_head_output_probes_head14_head_output_probe_predictions,summary_or_raw_artifact,stage12,head14,unresolved,head_output_probe_predictions,unresolved,,results/stage12/science/head_output_probes/head14,results/stage12/science/head_output_probes/head14/head_output_probe_predictions.json,,,,medium,,unmatched
results_stage12_science_head_output_probes_head14_head_output_probe_summary,summary_or_raw_artifact,stage12,head14,unresolved,head_output_probe_summary,unresolved,,results/stage12/science/head_output_probes/head14,,results/stage12/science/head_output_probes/head14/head_output_probe_summary.json,,,medium,,unmatched
results_stage12_science_head_output_probes_head15_head_output_probe_predictions,summary_or_raw_artifact,stage12,head15,unresolved,head_output_probe_predictions,unresolved,,results/stage12/science/head_output_probes/head15,results/stage12/science/head_output_probes/head15/head_output_probe_predictions.json,,,,medium,,unmatched
results_stage12_science_head_output_probes_head15_head_output_probe_summary,summary_or_raw_artifact,stage12,head15,unresolved,head_output_probe_summary,unresolved,,results/stage12/science/head_output_probes/head15,,results/stage12/science/head_output_probes/head15/head_output_probe_summary.json,,,medium,,unmatched
results_stage12_science_multi_site_probe_multi_site_probe_predictions,summary_or_raw_artifact,stage12,multi_site_probe,unresolved,multi_site_probe_predictions,unresolved,,results/stage12/science/multi_site_probe,results/stage12/science/multi_site_probe/multi_site_probe_predictions.json,,,,medium,,unmatched
results_stage12_science_multi_site_probe_multi_site_probe_summary,summary_or_raw_artifact,stage12,multi_site_probe,unresolved,multi_site_probe_summary,unresolved,,results/stage12/science/multi_site_probe,,results/stage12/science/multi_site_probe/multi_site_probe_summary.json,,,medium,,unmatched
results_stage12_science_multi_site_probe_run_multi_site_probe_events,summary_or_raw_artifact,stage12,multi_site_probe,unresolved,run_multi_site_probe_events,unresolved,,results/stage12/science/multi_site_probe,results/stage12/science/multi_site_probe/run_multi_site_probe_events.jsonl,,results/stage12/science/multi_site_probe/run_multi_site_probe_events.jsonl,,medium,,unmatched
results_stage13_benchmark_integrity_balance_audit_v3_predictions,summary_or_raw_artifact,stage13,benchmark_integrity,unresolved,balance_audit_v3_predictions,unresolved,,results/stage13/benchmark_integrity,results/stage13/benchmark_integrity/balance_audit_v3_predictions.csv,,,,medium,,unmatched
results_stage13_benchmark_integrity_balance_audit_v5_predictions,summary_or_raw_artifact,stage13,benchmark_integrity,unresolved,balance_audit_v5_predictions,unresolved,,results/stage13/benchmark_integrity,results/stage13/benchmark_integrity/balance_audit_v5_predictions.csv,,,,medium,,unmatched
results_stage13_benchmark_integrity_balance_audit_v6_family_predictions,summary_or_raw_artifact,stage13,benchmark_integrity,unresolved,balance_audit_v6_family_predictions,unresolved,,results/stage13/benchmark_integrity,results/stage13/benchmark_integrity/balance_audit_v6_family_predictions.csv,,,,medium,,unmatched
results_stage13_benchmark_integrity_balance_audit_v6_template_predictions,summary_or_raw_artifact,stage13,benchmark_integrity,unresolved,balance_audit_v6_template_predictions,unresolved,,results/stage13/benchmark_integrity,results/stage13/benchmark_integrity/balance_audit_v6_template_predictions.csv,,,,medium,,unmatched
results_stage13_benchmark_integrity_certificate_generation_summary_v5,summary_or_raw_artifact,stage13,benchmark_integrity,unresolved,certificate_generation_summary_v5,unresolved,,results/stage13/benchmark_integrity,,results/stage13/benchmark_integrity/certificate_generation_summary_v5.json,,,medium,,unmatched
results_stage13_benchmark_integrity_certificate_generation_summary_v6,summary_or_raw_artifact,stage13,benchmark_integrity,unresolved,certificate_generation_summary_v6,unresolved,,results/stage13/benchmark_integrity,,results/stage13/benchmark_integrity/certificate_generation_summary_v6.json,,,medium,,unmatched
results_stage13_benchmark_integrity_mutation_test_summary,summary_or_raw_artifact,stage13,benchmark_integrity,unresolved,mutation_test_summary,unresolved,,results/stage13/benchmark_integrity,,results/stage13/benchmark_integrity/mutation_test_summary.json,,,medium,,unmatched
results_stage13_benchmark_integrity_mutation_test_summary_v2,summary_or_raw_artifact,stage13,benchmark_integrity,unresolved,mutation_test_summary_v2,unresolved,,results/stage13/benchmark_integrity,,results/stage13/benchmark_integrity/mutation_test_summary_v2.json,,,medium,,unmatched
results_stage13_benchmark_integrity_mutation_test_summary_v3,summary_or_raw_artifact,stage13,benchmark_integrity,unresolved,mutation_test_summary_v3,unresolved,,results/stage13/benchmark_integrity,,results/stage13/benchmark_integrity/mutation_test_summary_v3.json,,,medium,,unmatched
results_stage13_benchmark_integrity_mutation_test_summary_v5,summary_or_raw_artifact,stage13,benchmark_integrity,unresolved,mutation_test_summary_v5,unresolved,,results/stage13/benchmark_integrity,,results/stage13/benchmark_integrity/mutation_test_summary_v5.json,,,medium,,unmatched
results_stage13_benchmark_integrity_mutation_test_summary_v6,summary_or_raw_artifact,stage13,benchmark_integrity,unresolved,mutation_test_summary_v6,unresolved,,results/stage13/benchmark_integrity,,results/stage13/benchmark_integrity/mutation_test_summary_v6.json,,,medium,,unmatched
results_stage13_benchmark_integrity_validation_materials_v3_summary,summary_or_raw_artifact,stage13,benchmark_integrity,unresolved,validation_materials_v3_summary,unresolved,,results/stage13/benchmark_integrity,,results/stage13/benchmark_integrity/validation_materials_v3_summary.json,,,medium,,unmatched
results_stage13_benchmark_integrity_validation_materials_v5_summary,summary_or_raw_artifact,stage13,benchmark_integrity,unresolved,validation_materials_v5_summary,unresolved,,results/stage13/benchmark_integrity,,results/stage13/benchmark_integrity/validation_materials_v5_summary.json,,,medium,,unmatched
results_stage13_benchmark_integrity_validation_materials_v6_summary,summary_or_raw_artifact,stage13,benchmark_integrity,unresolved,validation_materials_v6_summary,unresolved,,results/stage13/benchmark_integrity,,results/stage13/benchmark_integrity/validation_materials_v6_summary.json,,,medium,,unmatched
